date,Thgt,Tper,Tdir
2014-03-04 18:00:00,2.1499999,13.100933333333336,202.66666666666666
2014-03-04 21:00:00,2.1633331333333334,12.820513,203.0
2014-03-05 00:00:00,2.1733332,12.658227000000002,203.0
2014-03-05 03:00:00,2.1699998,12.658227000000002,203.0
2014-03-05 06:00:00,2.1499998666666666,12.605484333333335,203.0
2014-03-05 09:00:00,2.1133333000000003,12.499999,202.33333333333334
2014-03-05 12:00:00,2.0700000000000003,12.345678999999999,202.0
2014-03-05 15:00:00,2.0399999999999996,12.345678999999999,203.0
2014-03-05 18:00:00,2.01,12.195122,201.0
2014-03-05 21:00:00,1.9833332666666665,12.000381666666668,200.33333333333334
2014-03-06 00:00:00,1.9666665666666665,11.858076000000002,201.66666666666666
2014-03-06 03:00:00,1.9399999333333333,11.764705999999999,203.33333333333334
2014-03-06 06:00:00,1.92,11.673506666666668,205.0
2014-03-06 09:00:00,1.8966666666666665,11.627907,206.66666666666666
2014-03-06 12:00:00,1.88,13.753053666666666,208.66666666666666
2014-03-06 15:00:00,1.8766666666666667,14.705881,210.0
2014-03-06 18:00:00,1.883333333333333,14.634838,210.0
2014-03-06 21:00:00,1.9166666666666667,14.492752000000001,210.0
2014-03-07 00:00:00,1.9766666,16.63125033333333,198.0
2014-03-07 03:00:00,2.033333333333333,17.24479633333333,191.66666666666666
2014-03-07 06:00:00,2.06,16.760828,194.66666666666666
2014-03-07 09:00:00,2.043333333333333,16.305305333333333,193.33333333333334
2014-03-07 12:00:00,1.9933333,15.707671,200.33333333333334
2014-03-07 15:00:00,1.9399999333333333,15.464742333333334,199.0
2014-03-07 18:00:00,1.8866666666666667,14.927589666666668,202.33333333333334
2014-03-07 21:00:00,1.8299999333333332,14.563794999999999,204.0
2014-03-08 00:00:00,1.7766666666666666,14.354726666666666,204.0
